obs,conductivity_millisiemens,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,density,density_qc_executed,density_qc_results,deployment,dpc_ctd_seawater_conductivity,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,practical_salinity,practical_salinity_qc_executed,practical_salinity_qc_results,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,raw_time_microseconds,raw_time_seconds,temp,temp_qc_executed,temp_qc_results,time
"('666',)",33.5722999573,1,0,1029.10323585,29,29,2,3.35722999573,29,13,3724598970.09,3724598970.26,3659227952.57,44.36829,-124.9528,0.0,34.0728619617,29,29,internal_timestamp,488.619995117,29,29,574668,1450239152,5.78719997406,29,29,3659227952.57
"('667',)",33.5728988647,1,0,1029.09665896,29,29,2,3.35728988647,29,13,3724598970.09,3724598970.26,3659227963.58,44.36829,-124.9528,0.0,34.0725908563,29,29,internal_timestamp,487.279998779,29,29,582386,1450239163,5.78879976273,29,29,3659227963.58
"('668',)",33.5760002136,1,0,1029.08839184,29,29,2,3.35760002136,29,13,3724598970.09,3724598970.26,3659227974.58,44.36829,-124.9528,0.0,34.0717031645,29,29,internal_timestamp,485.779998779,29,29,577939,1450239174,5.79390001297,29,29,3659227974.58
"('669',)",33.581199646,1,0,1029.08015251,29,29,2,3.3581199646,29,13,3724598970.09,3724598970.26,3659227985.58,44.36829,-124.9528,0.0,34.0708357715,29,29,internal_timestamp,484.350006104,29,29,584382,1450239185,5.80130004883,29,29,3659227985.58
"('670',)",33.5849990845,1,0,1029.07295832,29,29,2,3.35849990845,29,13,3724598970.09,3724598970.26,3659227996.58,44.36829,-124.9528,0.0,34.0705707046,29,29,internal_timestamp,482.980010986,29,29,580095,1450239196,5.80649995804,29,29,3659227996.58
"('671',)",33.5845985413,1,0,1029.06743663,29,29,2,3.35845985413,29,13,3724598970.09,3724598970.26,3659228007.59,44.36829,-124.9528,0.0,34.0707259628,29,29,internal_timestamp,481.75,29,29,586594,1450239207,5.80649995804,29,29,3659228007.59
"('672',)",33.5863990784,1,0,1029.06147072,29,29,2,3.35863990784,29,13,3724598970.09,3724598970.26,3659228018.58,44.36829,-124.9528,0.0,34.0708606729,29,29,internal_timestamp,480.5,29,29,584109,1450239218,5.80900001526,29,29,3659228018.58
"('673',)",33.5886001587,1,0,1029.05492618,29,29,2,3.35886001587,29,13,3724598970.09,3724598970.26,3659228029.58,44.36829,-124.9528,0.0,34.0703319029,29,29,internal_timestamp,479.269989014,29,29,580172,1450239229,5.8126001358,29,29,3659228029.58
"('674',)",33.5886001587,1,0,1029.04965823,29,29,2,3.35886001587,29,13,3724598970.09,3724598970.26,3659228040.59,44.36829,-124.9528,0.0,34.0701714147,29,29,internal_timestamp,478.170013428,29,29,585108,1450239240,5.81330013275,29,29,3659228040.59
"('675',)",33.5858001709,1,0,1029.04603547,29,29,2,3.35858001709,29,13,3724598970.09,3724598970.27,3659228051.58,44.36829,-124.9528,0.0,34.0709345564,29,29,internal_timestamp,477.149993896,29,29,580585,1450239251,5.80989980698,29,29,3659228051.58
"('676',)",33.581199646,1,0,1029.04176486,29,29,2,3.3581199646,29,13,3724598970.09,3724598970.27,3659228062.59,44.36829,-124.9528,0.0,34.0710030916,29,29,internal_timestamp,476.070007324,29,29,586525,1450239262,5.80520009995,29,29,3659228062.59
"('677',)",33.5806999207,1,0,1029.03574206,29,29,2,3.35806999207,29,13,3724598970.09,3724598970.27,3659228073.59,44.36829,-124.9528,0.0,34.0700934861,29,29,internal_timestamp,474.940002441,29,29,592828,1450239273,5.80609989166,29,29,3659228073.59
"('678',)",33.5831985474,1,0,1029.02893208,29,29,2,3.35831985474,29,13,3724598970.09,3724598970.27,3659228084.59,44.36829,-124.9528,0.0,34.0696287152,29,29,internal_timestamp,473.649993896,29,29,586324,1450239284,5.80999994278,29,29,3659228084.59
"('679',)",33.5835990906,1,0,1029.02279204,29,29,2,3.35835990906,29,13,3724598970.09,3724598970.27,3659228095.59,44.36829,-124.9528,0.0,34.0693962915,29,29,internal_timestamp,472.390014648,29,29,594443,1450239295,5.81129980087,29,29,3659228095.59
"('680',)",33.5932998657,1,0,1029.01164965,29,29,2,3.35932998657,29,13,3724598970.09,3724598970.27,3659228106.59,44.36829,-124.9528,0.0,34.0666201784,29,29,internal_timestamp,470.859985352,29,29,591561,1450239306,5.82569980621,29,29,3659228106.59
"('681',)",33.5938987732,1,0,1029.00513103,29,29,2,3.35938987732,29,13,3724598970.09,3724598970.27,3659228117.59,44.36829,-124.9528,0.0,34.067121169,29,29,internal_timestamp,469.380004883,29,29,589438,1450239317,5.82660007477,29,29,3659228117.59
"('682',)",33.5937004089,1,0,1028.99853547,29,29,2,3.35937004089,29,13,3724598970.09,3724598970.27,3659228128.6,44.36829,-124.9528,0.0,34.0666503555,29,29,internal_timestamp,468.049987793,29,29,598285,1450239328,5.82749986649,29,29,3659228128.6
"('683',)",33.6041984558,1,0,1028.9897622,29,29,2,3.36041984558,29,13,3724598970.09,3724598970.27,3659228139.59,44.36829,-124.9528,0.0,34.064354063,29,29,internal_timestamp,466.959991455,29,29,593449,1450239339,5.84210014343,29,29,3659228139.59
"('684',)",33.6118011475,1,0,1028.98269138,29,29,2,3.36118011475,29,13,3724598970.1,3724598970.27,3659228150.6,44.36829,-124.9528,0.0,34.0625231881,29,29,internal_timestamp,466.049987793,29,29,600478,1450239350,5.85290002823,29,29,3659228150.6
"('685',)",33.6078987122,1,0,1028.98113419,29,29,2,3.36078987122,29,13,3724598970.1,3724598970.27,3659228161.6,44.36829,-124.9528,0.0,34.0641347894,29,29,internal_timestamp,465.269989014,29,29,598073,1450239361,5.84730005264,29,29,3659228161.6
"('686',)",33.6125984192,1,0,1028.97624809,29,29,2,3.36125984192,29,13,3724598970.1,3724598970.27,3659228172.6,44.36829,-124.9528,0.0,34.0635931223,29,29,internal_timestamp,464.480010986,29,29,597031,1450239372,5.85349988937,29,29,3659228172.6
"('687',)",33.6166000366,1,0,1028.97026397,29,29,2,3.36166000366,29,13,3724598970.1,3724598970.27,3659228183.59,44.36829,-124.9528,0.0,34.0626551404,29,29,internal_timestamp,463.510009766,29,29,593637,1450239383,5.85939979553,29,29,3659228183.59
"('688',)",33.6160011292,1,0,1028.96638089,29,29,2,3.36160011292,29,13,3724598970.1,3724598970.27,3659228194.6,44.36829,-124.9528,0.0,34.0630416155,29,29,internal_timestamp,462.579986572,29,29,600905,1450239394,5.85879993439,29,29,3659228194.6
"('689',)",33.6217002869,1,0,1028.96026131,29,29,2,3.36217002869,29,13,3724598970.1,3724598970.27,3659228205.6,44.36829,-124.9528,0.0,34.0619823199,29,29,internal_timestamp,461.660003662,29,29,597417,1450239405,5.86670017242,29,29,3659228205.6
"('690',)",33.625,1,0,1028.95575599,29,29,2,3.3625,29,13,3724598970.1,3724598970.27,3659228216.61,44.36829,-124.9528,0.0,34.0622314167,29,29,internal_timestamp,460.75,29,29,605284,1450239416,5.87060022354,29,29,3659228216.61
"('691',)",33.6334991455,1,0,1028.94808159,29,29,2,3.36334991455,29,13,3724598970.1,3724598970.27,3659228227.6,44.36829,-124.9528,0.0,34.0603489672,29,29,internal_timestamp,459.75,29,29,601816,1450239427,5.88250017166,29,29,3659228227.6
"('692',)",33.654499054,1,0,1028.93855629,29,29,2,3.3654499054,29,13,3724598970.1,3724598970.27,3659228238.6,44.36829,-124.9528,0.0,34.0588152039,29,29,internal_timestamp,458.690002441,29,29,597860,1450239438,5.90810012817,29,29,3659228238.6
"('693',)",33.676700592,1,0,1028.92508562,29,29,2,3.3676700592,29,13,3724598970.1,3724598970.27,3659228249.61,44.36829,-124.9528,0.0,34.0542158408,29,29,internal_timestamp,457.429992676,29,29,605712,1450239449,5.93819999695,29,29,3659228249.61
"('694',)",33.6878013611,1,0,1028.91691466,29,29,2,3.36878013611,29,29,3724598970.1,3724598970.27,3659228260.61,44.36829,-124.9528,0.0,34.0536932472,29,29,internal_timestamp,456.140014648,29,29,610971,1450239460,5.95179986954,29,29,3659228260.61
"('695',)",33.7004013062,1,0,1028.90980537,29,29,2,3.37004013062,29,29,3724598970.1,3724598970.27,3659228271.61,44.36829,-124.9528,0.0,34.0542168409,29,29,internal_timestamp,454.920013428,29,29,606164,1450239471,5.96600008011,29,29,3659228271.61
"('696',)",33.7237014771,1,0,1028.89955349,29,29,2,3.37237014771,29,29,3724598970.1,3724598970.27,3659228282.6,44.36829,-124.9528,0.0,34.0522429341,29,29,internal_timestamp,453.869995117,29,29,603133,1450239482,5.99459981918,29,29,3659228282.6
"('697',)",33.7407989502,1,0,1028.88956897,29,29,2,3.37407989502,29,29,3724598970.1,3724598970.27,3659228293.61,44.36829,-124.9528,0.0,34.0492889486,29,29,internal_timestamp,452.869995117,29,29,610754,1450239493,6.01719999313,29,29,3659228293.61
"('698',)",33.7784996033,1,0,1028.87585718,29,29,2,3.37784996033,29,29,3724598970.1,3724598970.27,3659228304.62,44.36829,-124.9528,0.0,34.0468213441,29,29,internal_timestamp,451.649993896,29,29,615833,1450239504,6.0625,29,29,3659228304.62
"('699',)",33.8039016724,1,0,1028.86449771,29,29,2,3.38039016724,29,29,3724598970.1,3724598970.27,3659228315.61,44.36829,-124.9528,0.0,34.0444248736,29,29,internal_timestamp,450.519989014,29,29,608767,1450239515,6.0939002037,29,29,3659228315.61
"('700',)",33.8073005676,1,0,1028.85963986,29,29,2,3.38073005676,29,29,3724598970.1,3724598970.28,3659228326.61,44.36829,-124.9528,0.0,34.0452698993,29,29,internal_timestamp,449.420013428,29,29,613670,1450239526,6.09740018845,29,29,3659228326.61
"('701',)",33.8103981018,1,0,1028.85408094,29,29,2,3.38103981018,29,29,3724598970.1,3724598970.28,3659228337.62,44.36829,-124.9528,0.0,34.0439463576,29,29,internal_timestamp,448.589996338,29,29,615843,1450239537,6.10260009766,29,29,3659228337.62
"('702',)",33.8156013489,1,0,1028.84856331,29,29,2,3.38156013489,29,29,3724598970.1,3724598970.28,3659228348.62,44.36829,-124.9528,0.0,34.0423120986,29,29,internal_timestamp,447.899993896,29,29,620426,1450239548,6.11040019989,29,29,3659228348.62
"('703',)",33.8166007996,1,0,1028.845874,29,29,2,3.38166007996,29,29,3724598970.1,3724598970.28,3659228359.61,44.36829,-124.9528,0.0,34.043293524,29,29,internal_timestamp,447.160003662,29,29,611742,1450239559,6.11089992523,29,29,3659228359.61
"('704',)",33.8194999695,1,0,1028.84066911,29,29,2,3.38194999695,29,29,3724598970.1,3724598970.28,3659228370.62,44.36829,-124.9528,0.0,34.0420183978,29,29,internal_timestamp,446.390014648,29,29,617463,1450239570,6.11579990387,29,29,3659228370.62
"('705',)",33.8222999573,1,0,1028.83645892,29,29,2,3.38222999573,29,29,3724598970.1,3724598970.28,3659228381.62,44.36829,-124.9528,0.0,34.0420555017,29,29,internal_timestamp,445.570007324,29,29,623167,1450239581,6.11929988861,29,29,3659228381.62
"('706',)",33.8258018494,1,0,1028.83229573,29,29,2,3.38258018494,29,29,3724598970.1,3724598970.28,3659228392.62,44.36829,-124.9528,0.0,34.0420586126,29,29,internal_timestamp,444.790008545,29,29,620249,1450239592,6.1236000061,29,29,3659228392.62
"('707',)",33.8301010132,1,0,1028.82590569,29,29,2,3.38301010132,29,29,3724598970.1,3724598970.28,3659228403.62,44.36829,-124.9528,0.0,34.0400862246,29,29,internal_timestamp,443.950012207,29,29,617039,1450239603,6.13079977036,29,29,3659228403.62
"('708',)",33.8367996216,1,0,1028.82024098,29,29,2,3.38367996216,29,29,3724598970.1,3724598970.28,3659228414.62,44.36829,-124.9528,0.0,34.0392980353,29,29,internal_timestamp,443.109985352,29,29,620160,1450239614,6.13950014114,29,29,3659228414.62
"('709',)",33.8418006897,1,0,1028.81415681,29,29,2,3.38418006897,29,29,3724598970.1,3724598970.28,3659228425.62,44.36829,-124.9528,0.0,34.0379251515,29,29,internal_timestamp,442.239990234,29,29,623590,1450239625,6.146900177,29,29,3659228425.62
"('710',)",33.8483009338,1,0,1028.80922319,29,29,2,3.38483009338,29,29,3724598970.1,3724598970.28,3659228436.62,44.36829,-124.9528,0.0,34.0376944673,29,29,internal_timestamp,441.440002441,29,29,618618,1450239636,6.1547999382,29,29,3659228436.62
"('711',)",33.8510017395,1,0,1028.80516888,29,29,2,3.38510017395,29,29,3724598970.1,3724598970.28,3659228447.63,44.36829,-124.9528,0.0,34.0369280306,29,29,internal_timestamp,440.809997559,29,29,625852,1450239647,6.15889978409,29,29,3659228447.63
"('712',)",33.8518981934,1,0,1028.80232971,29,29,2,3.38518981934,29,29,3724598970.1,3724598970.28,3659228458.62,44.36829,-124.9528,0.0,34.0370253328,29,29,internal_timestamp,440.209991455,29,29,621757,1450239658,6.16009998322,29,29,3659228458.62
"('713',)",33.854801178,1,0,1028.79822573,29,29,2,3.3854801178,29,29,3724598970.1,3724598970.28,3659228469.63,44.36829,-124.9528,0.0,34.0368428845,29,29,internal_timestamp,439.459991455,29,29,626275,1450239669,6.16389989853,29,29,3659228469.63
"('714',)",33.8688011169,1,0,1028.79026821,29,29,2,3.38688011169,29,29,3724598970.1,3724598970.28,3659228480.63,44.36829,-124.9528,0.0,34.0349422646,29,29,internal_timestamp,438.589996338,29,29,629770,1450239680,6.18190002441,29,29,3659228480.63
"('715',)",33.8758010864,1,0,1028.78393177,29,29,2,3.38758010864,29,29,3724598970.1,3724598970.28,3659228491.62,44.36829,-124.9528,0.0,34.0344870108,29,29,internal_timestamp,437.549987793,29,29,623289,1450239691,6.19070005417,29,29,3659228491.62
"('716',)",33.8830986023,1,0,1028.7766558,29,29,2,3.38830986023,29,29,3724598970.1,3724598970.28,3659228502.63,44.36829,-124.9528,0.0,34.0336190172,29,29,internal_timestamp,436.399993896,29,29,628658,1450239702,6.20030021667,29,29,3659228502.63
"('717',)",33.9147987366,1,0,1028.7623458,29,29,2,3.39147987366,29,29,3724598970.1,3724598970.28,3659228513.64,44.36829,-124.9528,0.0,34.0298205057,29,29,internal_timestamp,435.130004883,29,29,635497,1450239713,6.24020004272,29,29,3659228513.64
"('718',)",33.917098999,1,0,1028.75653299,29,29,2,3.3917098999,29,29,3724598970.1,3724598970.28,3659228524.63,44.36829,-124.9528,0.0,34.0296528817,29,29,internal_timestamp,433.989990234,29,29,629908,1450239724,6.2435002327,29,29,3659228524.63
"('719',)",33.9201011658,1,0,1028.75138724,29,29,2,3.39201011658,29,29,3724598970.1,3724598970.29,3659228535.63,44.36829,-124.9528,0.0,34.0298206607,29,29,internal_timestamp,432.950012207,29,29,633244,1450239735,6.24720001221,29,29,3659228535.63
"('720',)",33.9219017029,1,0,1028.7471082,29,29,2,3.39219017029,29,29,3724598970.1,3724598970.29,3659228546.64,44.36829,-124.9528,0.0,34.0299707224,29,29,internal_timestamp,432.059997559,29,29,637506,1450239746,6.24949979782,29,29,3659228546.64
"('721',)",33.9230003357,1,0,1028.74404165,29,29,2,3.39230003357,29,29,3724598970.1,3724598970.29,3659228557.63,44.36829,-124.9528,0.0,34.0305599857,29,29,internal_timestamp,431.320007324,29,29,632277,1450239757,6.25050020218,29,29,3659228557.63
"('722',)",33.926399231,1,0,1028.73918657,29,29,2,3.3926399231,29,29,3724598970.1,3724598970.29,3659228568.64,44.36829,-124.9528,0.0,34.0298514978,29,29,internal_timestamp,430.529998779,29,29,636568,1450239768,6.25540018082,29,29,3659228568.64
"('723',)",33.9267997742,1,0,1028.73518065,29,29,2,3.39267997742,29,29,3724598970.1,3724598970.29,3659228579.64,44.36829,-124.9528,0.0,34.0298116106,29,29,internal_timestamp,429.690002441,29,29,638972,1450239779,6.25629997253,29,29,3659228579.64
"('724',)",33.9382019043,1,0,1028.72783498,29,29,2,3.39382019043,29,29,3724598970.1,3724598970.29,3659228590.64,44.36829,-124.9528,0.0,34.0287537656,29,29,internal_timestamp,428.700012207,29,29,642839,1450239790,6.27059984207,29,29,3659228590.64
"('725',)",33.9432983398,1,0,1028.72101069,29,29,2,3.39432983398,29,29,3724598970.1,3724598970.29,3659228601.64,44.36829,-124.9528,0.0,34.0279104872,29,29,internal_timestamp,427.570007324,29,29,635392,1450239801,6.27769994736,29,29,3659228601.64
"('726',)",33.9753990173,1,0,1028.70668293,29,29,2,3.39753990173,29,13,3724598970.1,3724598970.29,3659228612.64,44.36829,-124.9528,0.0,34.0229272412,29,29,internal_timestamp,426.549987793,29,29,638097,1450239812,6.31909990311,29,29,3659228612.64
"('727',)",33.9767990112,1,0,1028.70339998,29,29,2,3.39767990112,29,13,3724598970.1,3724598970.29,3659228623.64,44.36829,-124.9528,0.0,34.0242372299,29,29,internal_timestamp,425.630004883,29,29,642160,1450239823,6.31979990005,29,29,3659228623.64
"('728',)",33.9906005859,1,0,1028.69419655,29,29,2,3.39906005859,29,13,3724598970.1,3724598970.29,3659228634.64,44.36829,-124.9528,0.0,34.0217832633,29,29,internal_timestamp,424.600006104,29,29,636404,1450239834,6.33820009232,29,29,3659228634.64
"('729',)",34.013999939,1,0,1028.68308033,29,29,2,3.4013999939,29,13,3724598970.1,3724598970.29,3659228645.64,44.36829,-124.9528,0.0,34.0185266447,29,29,internal_timestamp,423.640014648,29,29,641493,1450239845,6.36810016632,29,29,3659228645.64
"('730',)",34.0335998535,1,0,1028.67494808,29,29,2,3.40335998535,29,13,3724598970.1,3724598970.29,3659228656.64,44.36829,-124.9528,0.0,34.0179102936,29,29,internal_timestamp,422.670013428,29,29,635963,1450239856,6.39109992981,29,29,3659228656.64
"('731',)",34.0374984741,1,0,1028.66916186,29,29,2,3.40374984741,29,13,3724598970.1,3724598970.29,3659228667.64,44.36829,-124.9528,0.0,34.0182426302,29,29,internal_timestamp,421.489990234,29,29,641438,1450239867,6.39569997787,29,29,3659228667.64
"('732',)",34.0432014465,1,0,1028.66339495,29,29,2,3.40432014465,29,13,3724598970.1,3724598970.29,3659228678.65,44.36829,-124.9528,0.0,34.0184475549,29,29,internal_timestamp,420.399993896,29,29,646255,1450239878,6.40240001678,29,29,3659228678.65
"('733',)",34.0489006042,1,0,1028.65698774,29,29,2,3.40489006042,29,13,3724598970.1,3724598970.29,3659228689.65,44.36829,-124.9528,0.0,34.0180613332,29,29,internal_timestamp,419.290008545,29,29,650089,1450239889,6.40969991684,29,29,3659228689.65
"('734',)",34.0533981323,1,0,1028.65140801,29,29,2,3.40533981323,29,13,3724598970.1,3724598970.29,3659228700.64,44.36829,-124.9528,0.0,34.0176638007,29,29,internal_timestamp,418.320007324,29,29,641354,1450239900,6.415599823,29,29,3659228700.64
"('735',)",34.0540008545,1,0,1028.64704869,29,29,2,3.40540008545,29,13,3724598970.1,3724598970.29,3659228711.65,44.36829,-124.9528,0.0,34.0181288237,29,29,internal_timestamp,417.309997559,29,29,654325,1450239911,6.41629981995,29,29,3659228711.65
"('736',)",34.0541992188,1,0,1028.64252863,29,29,2,3.40541992188,29,13,3724598970.1,3724598970.29,3659228722.64,44.36829,-124.9528,0.0,34.0184527192,29,29,internal_timestamp,416.279998779,29,29,644457,1450239922,6.41669988632,29,29,3659228722.64
"('737',)",34.0544013977,1,0,1028.63800356,29,29,2,3.40544013977,29,13,3724598970.1,3724598970.29,3659228733.65,44.36829,-124.9528,0.0,34.0186716392,29,29,internal_timestamp,415.269989014,29,29,645535,1450239933,6.4172000885,29,29,3659228733.65
"('738',)",34.0550003052,1,0,1028.63352443,29,29,2,3.40550003052,29,13,3724598970.1,3724598970.29,3659228744.66,44.36829,-124.9528,0.0,34.018705698,29,29,internal_timestamp,414.320007324,29,29,660762,1450239944,6.41830015182,29,29,3659228744.66
"('739',)",34.0369987488,1,0,1028.63453907,29,29,2,3.40369987488,29,13,3724598970.1,3724598970.29,3659228755.65,44.36829,-124.9528,0.0,34.0209913212,29,29,internal_timestamp,413.480010986,29,29,645694,1450239955,6.39629983902,29,29,3659228755.65
"('740',)",34.0471000671,1,0,1028.62662971,29,29,2,3.40471000671,29,13,3724598970.1,3724598970.29,3659228766.65,44.36829,-124.9528,0.0,34.0185182239,29,29,internal_timestamp,412.609985352,29,29,649333,1450239966,6.41050004959,29,29,3659228766.65
"('741',)",34.0536003113,1,0,1028.62154493,29,29,2,3.40536003113,29,13,3724598970.1,3724598970.29,3659228777.65,44.36829,-124.9528,0.0,34.0182886686,29,29,internal_timestamp,411.779998779,29,29,651165,1450239977,6.41839981079,29,29,3659228777.65
"('742',)",34.0541992188,1,0,1028.61766944,29,29,2,3.40541992188,29,13,3724598970.1,3724598970.29,3659228788.65,44.36829,-124.9528,0.0,34.0184727122,29,29,internal_timestamp,410.929992676,29,29,652601,1450239988,6.41930007935,29,29,3659228788.65
"('743',)",34.0466995239,1,0,1028.61560572,29,29,2,3.40466995239,29,13,3724598970.1,3724598970.29,3659228799.66,44.36829,-124.9528,0.0,34.0192009604,29,29,internal_timestamp,410.089996338,29,29,655061,1450239999,6.41060018539,29,29,3659228799.66
"('744',)",34.043800354,1,0,1028.61174583,29,29,2,3.4043800354,29,13,3724598970.1,3724598970.29,3659228810.66,44.36829,-124.9528,0.0,34.0197682227,29,29,internal_timestamp,409.049987793,29,29,657793,1450240010,6.40729999542,29,29,3659228810.66
"('745',)",34.0406990051,1,0,1028.60555266,29,29,2,3.40406990051,29,13,3724598970.1,3724598970.29,3659228821.66,44.36829,-124.9528,0.0,34.0195904582,29,29,internal_timestamp,407.649993896,29,29,661664,1450240021,6.4046998024,29,29,3659228821.66
"('746',)",34.0405006409,1,0,1028.5988117,29,29,2,3.40405006409,29,13,3724598970.1,3724598970.29,3659228832.66,44.36829,-124.9528,0.0,34.0199115668,29,29,internal_timestamp,406.130004883,29,29,664290,1450240032,6.40490007401,29,29,3659228832.66
"('747',)",34.0483016968,1,0,1028.5893632,29,29,2,3.40483016968,29,13,3724598970.1,3724598970.29,3659228843.66,44.36829,-124.9528,0.0,34.0183518801,29,29,internal_timestamp,404.670013428,29,29,659156,1450240043,6.41590023041,29,29,3659228843.66
"('748',)",34.0598983765,1,0,1028.57963501,29,29,2,3.40598983765,29,13,3724598970.1,3724598970.29,3659228854.66,44.36829,-124.9528,0.0,34.0171303648,29,29,internal_timestamp,403.209991455,29,29,662118,1450240054,6.43079996109,29,29,3659228854.66
"('749',)",34.0616989136,1,0,1028.57237709,29,29,2,3.40616989136,29,13,3724598970.1,3724598970.29,3659228865.67,44.36829,-124.9528,0.0,34.0171814811,29,29,internal_timestamp,401.700012207,29,29,666579,1450240065,6.43349981308,29,29,3659228865.67
"('750',)",34.0732002258,1,0,1028.5630558,29,29,2,3.40732002258,29,13,3724598970.1,3724598970.29,3659228876.66,44.36829,-124.9528,0.0,34.0162351165,29,29,internal_timestamp,400.269989014,29,29,659591,1450240076,6.44799995422,29,29,3659228876.66
"('751',)",34.0749015808,1,0,1028.55704716,29,29,2,3.40749015808,29,13,3724598970.1,3724598970.29,3659228887.66,44.36829,-124.9528,0.0,34.015910908,29,29,internal_timestamp,399.100006104,29,29,663608,1450240087,6.45079994202,29,29,3659228887.66
"('752',)",34.1296005249,1,0,1028.53794063,29,29,2,3.41296005249,29,13,3724598970.1,3724598970.3,3659228898.67,44.36829,-124.9528,0.0,34.010185684,29,29,internal_timestamp,397.970001221,29,29,668606,1450240098,6.51819992065,29,29,3659228898.67
"('753',)",34.1334991455,1,0,1028.53455208,29,29,2,3.41334991455,29,13,3724598970.1,3724598970.3,3659228909.67,44.36829,-124.9528,0.0,34.0115532196,29,29,internal_timestamp,397.100006104,29,29,672235,1450240109,6.52159976959,29,29,3659228909.67
"('754',)",34.1381988525,1,0,1028.53031401,29,29,2,3.41381988525,29,13,3724598970.1,3724598970.3,3659228920.67,44.36829,-124.9528,0.0,34.0117891148,29,29,internal_timestamp,396.299987793,29,29,666629,1450240120,6.52699995041,29,29,3659228920.67
"('755',)",34.1605987549,1,0,1028.52205041,29,29,2,3.41605987549,29,13,3724598970.1,3724598970.3,3659228931.67,44.36829,-124.9528,0.0,34.0099239342,29,29,internal_timestamp,395.649993896,29,29,672389,1450240131,6.55420017242,29,29,3659228931.67
"('756',)",34.172000885,1,0,1028.51785539,29,29,2,3.4172000885,29,13,3724598970.1,3724598970.3,3659228942.67,44.36829,-124.9528,0.0,34.0103384079,29,29,internal_timestamp,395.049987793,29,29,666169,1450240142,6.56680011749,29,29,3659228942.67
"('757',)",34.1712989807,1,0,1028.51634874,29,29,2,3.41712989807,29,13,3724598970.1,3724598970.3,3659228953.67,44.36829,-124.9528,0.0,34.0112022076,29,29,internal_timestamp,394.529998779,29,29,673506,1450240153,6.5654001236,29,29,3659228953.67
"('758',)",34.1917991638,1,0,1028.50837679,29,29,2,3.41917991638,29,13,3724598970.1,3724598970.3,3659228964.68,44.36829,-124.9528,0.0,34.0090882808,29,29,internal_timestamp,393.929992676,29,29,678178,1450240164,6.59070014954,29,29,3659228964.68
"('759',)",34.1959991455,1,0,1028.50629501,29,29,2,3.41959991455,29,13,3724598970.1,3724598970.3,3659228975.67,44.36829,-124.9528,0.0,34.0106631377,29,29,internal_timestamp,393.309997559,29,29,672378,1450240175,6.59409999847,29,29,3659228975.67
"('760',)",34.2200012207,1,0,1028.49562564,29,29,2,3.42200012207,29,13,3724598970.1,3724598970.3,3659228986.68,44.36829,-124.9528,0.0,34.0064948194,29,29,internal_timestamp,392.660003662,29,29,675848,1450240186,6.62540006638,29,29,3659228986.68
"('761',)",34.240398407,1,0,1028.49083042,29,29,2,3.4240398407,29,13,3724598970.1,3724598970.3,3659228997.67,44.36829,-124.9528,0.0,34.0074976577,29,29,internal_timestamp,392.119995117,29,29,671411,1450240197,6.64739990234,29,29,3659228997.67
"('762',)",34.239200592,1,0,1028.49155516,29,29,2,3.4239200592,29,13,3724598970.1,3724598970.3,3659229008.68,44.36829,-124.9528,0.0,34.0100271213,29,29,internal_timestamp,391.730010986,29,29,677706,1450240208,6.64370012283,29,29,3659229008.68
"('763',)",34.2389984131,1,0,1028.48912191,29,29,2,3.42389984131,29,13,3724598970.1,3724598970.3,3659229019.68,44.36829,-124.9528,0.0,34.0096257373,29,29,internal_timestamp,391.279998779,29,29,680762,1450240219,6.64410018921,29,29,3659229019.68
"('764',)",34.2389984131,1,0,1028.48770454,29,29,2,3.42389984131,29,13,3724598970.1,3724598970.3,3659229030.67,44.36829,-124.9528,0.0,34.0093511837,29,29,internal_timestamp,391.029998779,29,29,673607,1450240230,6.64449977875,29,29,3659229030.67
"('765',)",34.2378997803,1,0,1028.48772844,29,29,2,3.42378997803,29,13,3724598970.1,3724598970.3,3659229041.68,44.36829,-124.9528,0.0,34.0093405691,29,29,internal_timestamp,391.0,29,29,677896,1450240241,6.64330005646,29,29,3659229041.68
"('766',)",34.2384986877,1,0,1028.48778047,29,29,2,3.42384986877,29,13,3724598970.1,3724598970.3,3659229052.68,44.36829,-124.9528,0.0,34.0093982158,29,29,internal_timestamp,391.019989014,29,29,682442,1450240252,6.6438999176,29,29,3659229052.68
"('767',)",34.2369003296,1,0,1028.48754235,29,29,2,3.42369003296,29,13,3724598970.1,3724598970.3,3659229063.68,44.36829,-124.9528,0.0,34.0100219323,29,29,internal_timestamp,390.790008545,29,29,684859,1450240263,6.64160013199,29,29,3659229063.68
"('768',)",34.2364006042,1,0,1028.48606676,29,29,2,3.42364006042,29,13,3724598970.1,3724598970.3,3659229074.68,44.36829,-124.9528,0.0,34.0097000947,29,29,internal_timestamp,390.519989014,29,29,677299,1450240274,6.64149999619,29,29,3659229074.68
"('769',)",34.2356987,1,0,1028.48457375,29,29,2,3.42356987,29,13,3724598970.1,3724598970.3,3659229085.68,44.36829,-124.9528,0.0,34.0095753501,29,29,internal_timestamp,390.200012207,29,29,680746,1450240285,6.64099979401,29,29,3659229085.68
