obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('4718',)",3771800114.48,6,33.8423995972,3774726847.99,3774726848.9,3771800114.48,0.0,internal_timestamp,408.760009766,479560,1562811314,6.1466999054,3.38423995972,34.0552136231,1028.67423255,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4719',)",3771800115.49,6,33.8422012329,3774726847.99,3774726848.9,3771800115.49,0.0,internal_timestamp,408.510009766,485772,1562811315,6.14659976959,3.38422012329,34.0552146765,1028.67310004,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4720',)",3771800116.48,6,33.841999054,3774726847.99,3774726848.9,3771800116.48,0.0,internal_timestamp,408.25,480815,1562811316,6.14620018005,3.3841999054,34.0555156567,1028.6721985,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4721',)",3771800117.49,6,33.8420982361,3774726847.99,3774726848.9,3771800117.49,0.0,internal_timestamp,408.019989014,486769,1562811317,6.1468000412,3.38420982361,34.0551400431,1028.67076574,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4722',)",3771800118.48,6,33.842300415,3774726847.99,3774726848.9,3771800118.48,0.0,internal_timestamp,407.75,482793,1562811318,6.1466999054,3.3842300415,34.0555988148,1028.66990169,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4723',)",3771800119.49,6,33.8420982361,3774726847.99,3774726848.9,3771800119.49,0.0,internal_timestamp,407.5,488481,1562811319,6.1468000412,3.38420982361,34.0553954604,1028.66858097,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4724',)",3771800120.48,6,33.8418998718,3774726847.99,3774726848.9,3771800120.48,0.0,internal_timestamp,407.260009766,484815,1562811320,6.14659976959,3.38418998718,34.055491685,1028.66758292,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4725',)",3771800121.48,6,33.8418006897,3774726847.99,3774726848.9,3771800121.48,0.0,internal_timestamp,407.0,479921,1562811321,6.14610004425,3.38418006897,34.0560079391,1028.66686441,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4726',)",3771800122.49,6,33.8414001465,3774726847.99,3774726848.9,3771800122.49,0.0,internal_timestamp,406.739990234,486207,1562811322,6.14639997482,3.38414001465,34.0553880052,1028.66514266,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4727',)",3771800123.48,6,33.8415985107,3774726847.99,3774726848.9,3771800123.48,0.0,internal_timestamp,406.519989014,482844,1562811323,6.14629983902,3.38415985107,34.0558179782,1028.66448527,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4728',)",3771800124.49,6,33.8414993286,3774726847.99,3774726848.91,3771800124.49,0.0,internal_timestamp,406.269989014,488322,1562811324,6.14620018005,3.38414993286,34.0559294873,1028.66343956,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4729',)",3771800125.48,6,33.8414993286,3774726847.99,3774726848.84,3771800125.48,0.0,internal_timestamp,406.029998779,484184,1562811325,6.14650011063,3.38414993286,34.055747626,1028.66215438,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4730',)",3771800126.5,6,33.8414993286,3774726847.99,3774726848.84,3771800126.5,0.0,internal_timestamp,405.799987793,500260,1562811326,6.1468000412,3.38414993286,34.055560865,1028.66091114,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4731',)",3771800127.49,6,33.8414993286,3774726847.99,3774726848.84,3771800127.49,0.0,internal_timestamp,405.519989014,485574,1562811327,6.146900177,3.38414993286,34.0555983446,1028.65964225,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4732',)",3771800128.48,6,33.8414001465,3774726847.99,3774726848.84,3771800128.48,0.0,internal_timestamp,405.269989014,481267,1562811328,6.14729976654,3.38414001465,34.0552108991,1028.65813576,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4733',)",3771800129.49,6,33.8428001404,3774726847.99,3774726848.84,3771800129.49,0.0,internal_timestamp,404.989990234,487176,1562811329,6.14909982681,3.38428001404,34.0551149533,1028.65652991,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4734',)",3771800130.48,6,33.8441009521,3774726847.99,3774726848.84,3771800130.48,0.0,internal_timestamp,404.730010986,483657,1562811330,6.15159988403,3.38441009521,34.0541987223,1028.65427487,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4735',)",3771800131.49,6,33.845199585,3774726847.99,3774726848.84,3771800131.49,0.0,internal_timestamp,404.5,488920,1562811331,6.15290021896,3.3845199585,34.0542406395,1028.65307503,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4736',)",3771800132.48,6,33.845199585,3774726847.99,3774726848.84,3771800132.48,0.0,internal_timestamp,404.230010986,484595,1562811332,6.15320014954,3.3845199585,34.054073545,1028.65166382,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4737',)",3771800133.49,6,33.8454017639,3774726847.99,3774726848.84,3771800133.49,0.0,internal_timestamp,403.989990234,490677,1562811333,6.15380001068,3.38454017639,34.0538180631,1028.6502796,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4738',)",3771800134.49,6,33.8568000793,3774726847.99,3774726848.84,3771800134.49,0.0,internal_timestamp,403.720001221,486551,1562811334,6.16289997101,3.38568000793,34.0575999269,1028.65077401,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4739',)",3771800135.48,6,33.8722000122,3774726847.99,3774726848.84,3771800135.48,0.0,internal_timestamp,403.440002441,482956,1562811335,6.1810002327,3.38722000122,34.0568638418,1028.64643585,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4740',)",3771800136.51,6,33.8762016296,3774726847.99,3774726848.85,3771800136.51,0.0,internal_timestamp,403.200012207,509079,1562811336,6.18930006027,3.38762016296,34.0531621557,1028.64128626,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4741',)",3771800137.48,6,33.8769989014,3774726847.99,3774726848.85,3771800137.48,0.0,internal_timestamp,402.950012207,484683,1562811337,6.19019985199,3.38769989014,34.0532768117,1028.64010606,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4742',)",3771800138.48,6,33.876499176,3774726847.99,3774726848.85,3771800138.48,0.0,internal_timestamp,402.670013428,480259,1562811338,6.18909978867,3.3876499176,34.0539546482,1028.63950499,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4743',)",3771800139.49,6,33.8801994324,3774726847.99,3774726848.85,3771800139.49,0.0,internal_timestamp,402.459991455,486561,1562811339,6.19280004501,3.38801994324,34.0544954805,1028.63846032,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4744',)",3771800140.48,6,33.8828010559,3774726847.99,3774726848.85,3771800140.48,0.0,internal_timestamp,402.220001221,483462,1562811340,6.19600009918,3.38828010559,34.0543232915,1028.63678545,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4745',)",3771800141.49,6,33.8852996826,3774726847.99,3774726848.85,3771800141.49,0.0,internal_timestamp,401.959991455,488594,1562811341,6.19950008392,3.38852996826,34.0537463358,1028.63465907,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4746',)",3771800142.48,6,33.886100769,3774726847.99,3774726848.85,3771800142.48,0.0,internal_timestamp,401.720001221,484437,1562811342,6.20060014725,3.3886100769,34.0536602423,1028.63333937,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4747',)",3771800143.49,6,33.8865013123,3774726847.99,3774726848.85,3771800143.49,0.0,internal_timestamp,401.459991455,492161,1562811343,6.20079994202,3.38865013123,34.0540356175,1028.63241417,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4748',)",3771800144.49,6,33.8866996765,3774726847.99,3774726848.85,3771800144.49,0.0,internal_timestamp,401.200012207,486289,1562811344,6.20109987259,3.38866996765,34.0540852074,1028.63121906,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4749',)",3771800145.48,6,33.8869018555,3774726847.99,3774726848.85,3771800145.48,0.0,internal_timestamp,400.950012207,482957,1562811345,6.20100021362,3.38869018555,34.0545331736,1028.63043791,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4750',)",3771800146.49,6,33.8869018555,3774726847.99,3774726848.85,3771800146.49,0.0,internal_timestamp,400.679992676,488085,1562811346,6.20179986954,3.38869018555,34.0538671726,1028.62856524,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4751',)",3771800147.48,6,33.8869018555,3774726847.99,3774726848.85,3771800147.48,0.0,internal_timestamp,400.410003662,483993,1562811347,6.2013001442,3.38869018555,34.0544986552,1028.62789153,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4752',)",3771800148.49,6,33.8883018494,3774726847.99,3774726848.85,3771800148.49,0.0,internal_timestamp,400.140014648,490145,1562811348,6.20249986649,3.38883018494,34.0549965463,1028.62688,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4753',)",3771800149.49,6,33.8894004822,3774726847.99,3774726848.85,3771800149.49,0.0,internal_timestamp,399.880004883,485037,1562811349,6.20410013199,3.38894004822,34.0547530196,1028.62527604,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4754',)",3771800150.49,6,33.8898010254,3774726847.99,3774726848.85,3771800150.49,0.0,internal_timestamp,399.649993896,491235,1562811350,6.20469999313,3.38898010254,34.0547141751,1028.62410778,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4755',)",3771800151.49,6,33.8899993896,3774726847.99,3774726848.85,3771800151.49,0.0,internal_timestamp,399.380004883,486321,1562811351,6.2048997879,3.38899993896,34.0548686605,1028.62296296,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4756',)",3771800152.48,6,33.8899993896,3774726847.99,3774726848.85,3771800152.48,0.0,internal_timestamp,399.140014648,482016,1562811352,6.20539999008,3.38899993896,34.0544869615,1028.62149277,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4757',)",3771800153.49,6,33.8905982971,3774726847.99,3774726848.85,3771800153.49,0.0,internal_timestamp,398.880004883,488352,1562811353,6.20580005646,3.38905982971,34.0548838352,1028.62055704,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4758',)",3771800154.48,6,33.8917999268,3774726847.99,3774726848.85,3771800154.48,0.0,internal_timestamp,398.640014648,483701,1562811354,6.20720005035,3.38917999268,34.0549454407,1028.61931244,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4759',)",3771800155.49,6,33.8931999207,3774726847.99,3774726848.85,3771800155.49,0.0,internal_timestamp,398.380004883,490079,1562811355,6.20909976959,3.38931999207,34.0547393677,1028.61769689,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4760',)",3771800156.48,6,33.8950996399,3774726847.99,3774726848.85,3771800156.48,0.0,internal_timestamp,398.149993896,484853,1562811356,6.21140003204,3.38950996399,34.0546765812,1028.61627687,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4761',)",3771800157.48,6,33.8973999023,3774726847.99,3774726848.85,3771800157.48,0.0,internal_timestamp,397.890014648,481070,1562811357,6.21449995041,3.38973999023,34.0542772609,1028.61434494,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4762',)",3771800158.49,6,33.8992004395,3774726847.99,3774726848.85,3771800158.49,0.0,internal_timestamp,397.649993896,486085,1562811358,6.21780014038,3.38992004395,34.053110351,1028.61187312,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4763',)",3771800159.48,6,33.8997993469,3774726847.99,3774726848.85,3771800159.48,0.0,internal_timestamp,397.380004883,481501,1562811359,6.21920013428,3.38997993469,34.0525137721,1028.60997288,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4764',)",3771800160.49,6,33.8997993469,3774726847.99,3774726848.85,3771800160.49,0.0,internal_timestamp,397.160003662,488985,1562811360,6.21950006485,3.38997993469,34.0523222897,1028.60877152,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4765',)",3771800161.48,6,33.9000015259,3774726847.99,3774726848.85,3771800161.48,0.0,internal_timestamp,396.920013428,482934,1562811361,6.21950006485,3.39000015259,34.0526657003,1028.60794039,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4766',)",3771800162.49,6,33.9001998901,3774726847.99,3774726848.85,3771800162.49,0.0,internal_timestamp,396.649993896,488881,1562811362,6.21979999542,3.39001998901,34.0527201799,1028.60670301,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4767',)",3771800163.48,6,33.9020996094,3774726847.99,3774726848.85,3771800163.48,0.0,internal_timestamp,396.399993896,484185,1562811363,6.22160005569,3.39020996094,34.0531664247,1028.60566018,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4768',)",3771800164.49,6,33.9037017822,3774726847.99,3774726848.85,3771800164.49,0.0,internal_timestamp,396.119995117,489171,1562811364,6.22429990768,3.39037017822,34.052397043,1028.60339984,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4769',)",3771800165.48,6,33.9039001465,3774726847.99,3774726848.85,3771800165.48,0.0,internal_timestamp,395.869995117,484500,1562811365,6.22510004044,3.39039001465,34.0519424057,1028.60178519,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4770',)",3771800166.49,6,33.9037017822,3774726847.99,3774726848.85,3771800166.49,0.0,internal_timestamp,395.619995117,489984,1562811366,6.22510004044,3.39037017822,34.0518436416,1028.60056022,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4771',)",3771800167.49,6,33.9039001465,3774726847.99,3774726848.85,3771800167.49,0.0,internal_timestamp,395.350006104,485693,1562811367,6.22510004044,3.39039001465,34.052197475,1028.59959962,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4772',)",3771800168.48,6,33.9043006897,3774726847.99,3774726848.85,3771800168.48,0.0,internal_timestamp,395.100006104,480466,1562811368,6.22550010681,3.39043006897,34.0523678249,1028.59853154,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4773',)",3771800169.49,6,33.9047012329,3774726847.99,3774726848.85,3771800169.49,0.0,internal_timestamp,394.839996338,486084,1562811369,6.22599983215,3.39047012329,34.0524436067,1028.59732946,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4774',)",3771800170.48,6,33.9051017761,3774726847.99,3774726848.85,3771800170.48,0.0,internal_timestamp,394.600006104,481966,1562811370,6.22650003433,3.39051017761,34.05250909,1028.59621108,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4775',)",3771800171.49,6,33.9054985046,3774726847.99,3774726848.85,3771800171.49,0.0,internal_timestamp,394.329986572,487204,1562811371,6.22690010071,3.39054985046,34.0526849965,1028.59505549,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4776',)",3771800172.48,6,33.9063987732,3774726847.99,3774726848.85,3771800172.48,0.0,internal_timestamp,394.079986572,483657,1562811372,6.22840023041,3.39063987732,34.0523150278,1028.59341149,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4777',)",3771800173.49,6,33.9067993164,3774726847.99,3774726848.85,3771800173.49,0.0,internal_timestamp,393.820007324,488383,1562811373,6.22889995575,3.39067993164,34.0523907842,1028.59220952,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4778',)",3771800174.48,6,33.9081993103,3774726847.99,3774726848.85,3771800174.48,0.0,internal_timestamp,393.570007324,483362,1562811374,6.23070001602,3.39081993103,34.0522791378,1028.59072764,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4779',)",3771800175.49,6,33.9085998535,3774726847.99,3774726848.85,3771800175.49,0.0,internal_timestamp,393.309997559,489202,1562811375,6.23169994354,3.39085998535,34.0518556547,1028.58906414,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4780',)",3771800176.48,6,33.9107017517,3774726847.99,3774726848.85,3771800176.48,0.0,internal_timestamp,393.059997559,484472,1562811376,6.23379993439,3.39107017517,34.0522278967,1028.58792184,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4781',)",3771800177.49,6,33.9128990173,3774726847.99,3774726848.85,3771800177.49,0.0,internal_timestamp,392.829986572,491434,1562811377,6.23680019379,3.39128990173,34.0517981915,1028.58611681,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4782',)",3771800178.49,6,33.9137992859,3774726847.99,3774726848.85,3771800178.49,0.0,internal_timestamp,392.579986572,485801,1562811378,6.23839998245,3.39137992859,34.0513287586,1028.5843808,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4783',)",3771800179.48,6,33.9140014648,3774726847.99,3774726848.85,3771800179.48,0.0,internal_timestamp,392.329986572,481447,1562811379,6.23890018463,3.39140014648,34.0511777752,1028.58304614,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4784',)",3771800180.49,6,33.9137992859,3774726847.99,3774726848.85,3771800180.49,0.0,internal_timestamp,392.089996338,487706,1562811380,6.23890018463,3.39137992859,34.0510698995,1028.58185992,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4785',)",3771800181.48,6,33.9143981934,3774726847.99,3774726848.85,3771800181.48,0.0,internal_timestamp,391.829986572,482947,1562811381,6.2390999794,3.39143981934,34.0516662673,1028.58110853,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4786',)",3771800182.49,6,33.9147987366,3774726847.99,3774726848.85,3771800182.49,0.0,internal_timestamp,391.589996338,488918,1562811382,6.23969984055,3.39147987366,34.0516322408,1028.57989815,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4787',)",3771800183.49,6,33.9147987366,3774726847.99,3774726848.86,3771800183.49,0.0,internal_timestamp,391.329986572,485234,1562811383,6.23999977112,3.39147987366,34.0514604531,1028.57852864,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4788',)",3771800184.49,6,33.9145011902,3774726847.99,3774726848.86,3771800184.49,0.0,internal_timestamp,391.079986572,490996,1562811384,6.23939990997,3.39145011902,34.0518497293,1028.57776989,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4789',)",3771800185.49,6,33.9145011902,3774726847.99,3774726848.86,3771800185.49,0.0,internal_timestamp,390.809997559,486301,1562811385,6.23990011215,3.39145011902,34.051482975,1028.5761737,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4790',)",3771800186.48,6,33.9146995544,3774726847.99,3774726848.86,3771800186.48,0.0,internal_timestamp,390.529998779,481655,1562811386,6.23990011215,3.39146995544,34.0518416381,1028.57517092,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4791',)",3771800187.49,6,33.9145011902,3774726847.99,3774726848.86,3771800187.49,0.0,internal_timestamp,390.299987793,487635,1562811387,6.24009990692,3.39145011902,34.0515337516,1028.5738457,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4792',)",3771800188.48,6,33.9145011902,3774726847.99,3774726848.86,3771800188.48,0.0,internal_timestamp,390.040008545,483468,1562811388,6.24009990692,3.39145011902,34.051661277,1028.57275293,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4793',)",3771800189.49,6,33.9145011902,3774726847.99,3774726848.86,3771800189.49,0.0,internal_timestamp,389.760009766,489403,1562811389,6.23990011215,3.39145011902,34.0519980167,1028.57176028,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4794',)",3771800190.49,6,33.914100647,3774726847.99,3774726848.86,3771800190.49,0.0,internal_timestamp,389.529998779,485567,1562811390,6.23969984055,3.3914100647,34.0518638099,1028.57062654,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4795',)",3771800191.48,6,33.9141998291,3774726847.99,3774726848.86,3771800191.48,0.0,internal_timestamp,389.279998779,480772,1562811391,6.23960018158,3.39141998291,34.0521965727,1028.56975469,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4796',)",3771800192.49,6,33.9140014648,3774726847.99,3774726848.86,3771800192.49,0.0,internal_timestamp,389.019989014,486755,1562811392,6.23979997635,3.39140014648,34.0519034049,1028.56830335,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4797',)",3771800193.48,6,33.9141998291,3774726847.99,3774726848.86,3771800193.48,0.0,internal_timestamp,388.779998779,482411,1562811393,6.23990011215,3.39141998291,34.0521425307,1028.56737637,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4798',)",3771800194.49,6,33.9141998291,3774726847.99,3774726848.86,3771800194.49,0.0,internal_timestamp,388.529998779,489923,1562811394,6.24030017853,3.39141998291,34.0518659134,1028.56595653,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4799',)",3771800195.48,6,33.9145011902,3774726847.99,3774726848.86,3771800195.48,0.0,internal_timestamp,388.290008545,484483,1562811395,6.24039983749,3.39145011902,34.0522204352,1028.5651204,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4800',)",3771800196.49,6,33.914100647,3774726847.99,3774726848.86,3771800196.49,0.0,internal_timestamp,388.029998779,490375,1562811396,6.24069976807,3.3914100647,34.0516017628,1028.5633992,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4801',)",3771800197.49,6,33.913898468,3774726847.99,3774726848.86,3771800197.49,0.0,internal_timestamp,387.779998779,485398,1562811397,6.24030017853,3.3913898468,34.0518976182,1028.56253938,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4802',)",3771800198.49,6,33.9137001038,3774726847.99,3774726848.86,3771800198.49,0.0,internal_timestamp,387.549987793,491274,1562811398,6.23990011215,3.39137001038,34.0521884074,1028.56176738,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4803',)",3771800199.49,6,33.913898468,3774726847.99,3774726848.86,3771800199.49,0.0,internal_timestamp,387.269989014,487015,1562811399,6.24009990692,3.3913898468,34.052347716,1028.56058029,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4804',)",3771800200.59,6,33.9135017395,3774726847.99,3774726848.86,3771800200.59,0.0,internal_timestamp,387.040008545,586567,1562811400,6.23999977112,3.39135017395,34.0521178328,1028.55935762,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4805',)",3771800201.49,6,33.9137001038,3774726847.99,3774726848.86,3771800201.49,0.0,internal_timestamp,386.760009766,488431,1562811401,6.24030017853,3.39137001038,34.052176733,1028.55807772,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4806',)",3771800202.48,6,33.9132995605,3774726847.99,3774726848.86,3771800202.48,0.0,internal_timestamp,386.489990234,484061,1562811402,6.23979997635,3.39132995605,34.0523615188,1028.55705238,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4807',)",3771800203.49,6,33.9137001038,3774726847.99,3774726848.86,3771800203.49,0.0,internal_timestamp,386.230010986,490038,1562811403,6.2406001091,3.39137001038,34.0521374486,1028.55557323,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4808',)",3771800204.49,6,33.913898468,3774726847.99,3774726848.86,3771800204.49,0.0,internal_timestamp,385.980010986,485481,1562811404,6.24100017548,3.3913898468,34.0520821727,1028.55432751,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4809',)",3771800205.48,6,33.9137992859,3774726847.99,3774726848.86,3771800205.48,0.0,internal_timestamp,385.739990234,481961,1562811405,6.24079990387,3.39137992859,34.0522891576,1028.5534162,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4810',)",3771800206.49,6,33.9131011963,3774726847.99,3774726848.86,3771800206.49,0.0,internal_timestamp,385.470001221,486870,1562811406,6.2404999733,3.39131011963,34.0519420672,1028.55194502,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4811',)",3771800207.48,6,33.9141998291,3774726847.99,3774726848.86,3771800207.48,0.0,internal_timestamp,385.209991455,482909,1562811407,6.24119997025,3.39141998291,34.052596863,1028.55117097,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4812',)",3771800208.49,6,33.9155006409,3774726847.99,3774726848.86,3771800208.49,0.0,internal_timestamp,384.950012207,488675,1562811408,6.24270009995,3.39155006409,34.0526786461,1028.54983655,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4813',)",3771800209.48,6,33.9171981812,3774726847.99,3774726848.86,3771800209.48,0.0,internal_timestamp,384.679992676,484141,1562811409,6.24550008774,3.39171981812,34.0519107253,1028.54760933,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4814',)",3771800210.47,6,33.9171981812,3774726847.99,3774726848.86,3771800210.47,0.0,internal_timestamp,384.429992676,469939,1562811410,6.24510002136,3.39171981812,34.0524326438,1028.5469274,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4815',)",3771800211.49,6,33.9248008728,3774726847.99,3774726848.86,3771800211.49,0.0,internal_timestamp,384.179992676,486913,1562811411,6.25449991226,3.39248008728,34.0516562901,1028.54388058,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4816',)",3771800212.59,6,33.9281005859,3774726847.99,3774726848.86,3771800212.59,0.0,internal_timestamp,383.929992676,585039,1562811412,6.25930023193,3.39281005859,34.0506696658,1028.54129854,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4817',)",3771800213.49,6,33.9305000305,3774726847.99,3774726848.86,3771800213.49,0.0,internal_timestamp,383.679992676,487611,1562811413,6.26249980927,3.39305000305,34.0502760635,1028.53940255,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4818',)",3771800214.48,6,33.9318008423,3774726847.99,3774726848.86,3771800214.48,0.0,internal_timestamp,383.429992676,483262,1562811414,6.26429986954,3.39318008423,34.0500534891,1028.5378331,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4819',)",3771800215.49,6,33.9329986572,3774726847.99,3774726848.86,3771800215.49,0.0,internal_timestamp,383.179992676,489714,1562811415,6.26590013504,3.39329986572,34.0499153661,1028.53635749,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('4820',)",3771800216.48,6,33.9333992004,3774726847.99,3774726848.86,3771800216.48,0.0,internal_timestamp,382.929992676,484829,1562811416,6.26700019836,3.39333992004,34.0493872186,1028.53464363,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
